File;Source;Destination;State;Cheksum;Message;Size;LastModifiedDate
exportVersion1.csv;C:\Users\dell\IdeaProjects\Realtimecheksum\projet\source\exportVersion1.csv;C:/Users/dell/IdeaProjects/Realtimecheksum/projet/destination/exportVersion1.csv;MOVE SUCCESS: File's Name  dosen't exist yet !;036005891df8e81041d4baba19faec8a;Cheksum dosen't exist yet !
exportVersion2.csv;C:\Users\dell\IdeaProjects\Realtimecheksum\projet\source\exportVersion2.csv;C:/Users/dell/IdeaProjects/Realtimecheksum/projet/destination/exportVersion2.csv;MOVE SUCCESS: File's Name  dosen't exist yet !;929c3c5f7201b574e7347e0c3ea75e88;Cheksum dosen't exist yet !
